City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Rawson,AR,-43.3002,-65.1023,70.2,33,43,8.99,scattered clouds
345,Chenghai,CN,23.4632,116.768,62.51,88,100,0.0,mist
346,Wukari,NG,7.85,9.7833,69.57,21,41,2.68,scattered clouds
347,Chirongui,YT,-12.9319,45.1483,82.33,77,9,6.2,light rain
348,Georgiyevka,KZ,43.0369,74.7114,26.64,93,100,4.47,mist
349,Labrea,BR,-7.2586,-64.7981,73.24,96,91,2.48,overcast clouds
350,Sala,MA,34.0389,-6.8166,49.75,100,47,0.0,scattered clouds
351,Aguas Formosas,BR,-17.0822,-40.9358,69.44,97,97,2.55,overcast clouds
352,Pecos,US,31.4229,-103.4932,41.81,47,0,6.91,clear sky
353,Anito,PH,12.4497,125.2886,78.94,86,97,13.35,overcast clouds
354,Okhotsk,RU,59.3833,143.3,0.81,79,2,10.33,clear sky
355,Lima,PE,-12.0432,-77.0282,70.39,66,0,9.22,clear sky
356,Rehoboth,NA,-23.3167,17.0833,65.77,79,91,3.56,light rain
357,Santa Cruz Cabralia,BR,-16.2781,-39.0247,77.23,94,40,3.44,scattered clouds
358,Channel-Port Aux Basques,CA,47.5702,-59.1367,38.37,93,100,20.07,overcast clouds
359,Tomigusuku,JP,26.185,127.675,73.17,78,75,5.75,broken clouds
360,Broken Hill,AU,-31.95,141.4333,94.71,18,75,10.36,broken clouds
361,Lixourion,GR,38.2019,20.4314,52.84,77,100,4.65,overcast clouds
362,Luderitz,NA,-26.6481,15.1594,70.54,72,3,11.12,clear sky
363,Araguacu,BR,-12.9306,-49.8264,71.87,96,100,3.74,overcast clouds
364,Codrington,AU,-38.2667,141.9667,77.49,38,100,11.43,overcast clouds
365,Jinchang,CN,38.4953,102.1739,26.92,67,98,3.74,overcast clouds
366,Mwinilunga,ZM,-11.7358,24.4293,62.17,98,100,5.28,light rain
367,Kamenka,RU,51.3223,42.7678,9.09,97,64,8.48,broken clouds
368,Nelson Bay,AU,-32.7167,152.15,77.95,55,67,10.4,broken clouds
369,Svetlogorsk,BY,52.6333,29.7333,25.41,84,42,9.26,scattered clouds
370,Mala,PE,-12.6581,-76.6308,69.8,85,100,4.76,overcast clouds
371,Hvide Sande,DK,56.0045,8.1294,41.29,89,100,31.0,overcast clouds
372,Pemangkat,ID,1.1667,108.9667,83.68,72,55,5.79,broken clouds
373,North Branch,US,45.5113,-92.9802,5.4,83,100,4.74,overcast clouds
374,Kangaatsiaq,GL,68.3065,-53.4641,-1.05,90,100,7.36,overcast clouds
375,Itarema,BR,-2.9248,-39.9167,77.0,88,55,8.01,broken clouds
376,Bilma,NE,18.6853,12.9164,58.64,19,0,9.13,clear sky
377,Narayanpet,IN,16.7333,77.5,80.02,23,51,10.4,broken clouds
378,Luganville,VU,-15.5333,167.1667,77.83,90,100,3.24,overcast clouds
379,Jibuti,DJ,11.5,42.5,69.22,70,66,5.46,broken clouds
380,Amposta,ES,40.7131,0.581,56.05,89,97,2.68,overcast clouds
381,Praia,CV,14.9215,-23.5087,72.14,68,0,20.71,clear sky
382,Indianola,US,41.3581,-93.5574,19.89,67,82,5.39,broken clouds
383,Adelaide,AU,-34.9333,138.6,97.56,22,100,6.91,overcast clouds
384,Shache,CN,38.4167,77.2406,39.7,32,95,2.68,overcast clouds
385,Guanica,PR,17.9716,-66.908,76.05,75,1,5.01,clear sky
386,Kattivakkam,IN,13.2167,80.3167,84.29,70,29,12.17,scattered clouds
387,Preobrazheniye,RU,42.9019,133.9064,26.64,32,0,5.5,clear sky
388,Concepcion,CL,-36.827,-73.0498,58.8,94,100,17.27,mist
389,Plouzane,FR,48.3833,-4.6167,50.05,76,100,21.85,overcast clouds
390,Correntina,BR,-13.3433,-44.6367,68.58,94,97,1.28,overcast clouds
391,Flin Flon,CA,54.7682,-101.865,-12.15,98,14,7.2,few clouds
392,Maxixe,MZ,-23.8597,35.3472,77.22,71,86,5.41,overcast clouds
393,Danville,US,36.586,-79.395,54.03,64,100,3.44,overcast clouds
394,Asosa,ET,10.0667,34.5333,67.37,39,18,6.15,few clouds
395,Langarud,IR,37.197,50.1535,46.45,72,0,1.74,clear sky
396,Andenes,NO,69.3143,16.1194,28.38,64,100,21.85,overcast clouds
397,Alice Springs,AU,-23.7,133.8833,96.22,43,0,6.91,clear sky
398,Kulhudhuffushi,MV,6.6221,73.07,81.7,70,98,4.99,overcast clouds
399,Kipushi,CD,-11.7667,27.2333,61.32,98,100,2.35,light rain
400,Coihaique,CL,-45.5752,-72.0662,63.21,77,0,4.61,clear sky
401,Hagavik,NO,60.1833,5.4333,43.18,92,75,20.71,broken clouds
402,Vestmannaeyjar,IS,63.4427,-20.2734,32.07,86,95,12.5,light snow
403,Beloha,MG,-25.1667,45.05,78.01,71,0,15.03,clear sky
404,Saint-Augustin,CA,51.226,-58.6502,32.7,99,100,10.42,overcast clouds
405,Chicama,PE,-7.8447,-79.1469,66.74,73,92,4.79,overcast clouds
406,Kimberley,ZA,-28.7323,24.7623,60.49,77,20,4.61,few clouds
407,Kudahuvadhoo,MV,2.6708,72.8944,80.89,75,100,5.48,overcast clouds
408,Launceston,AU,-41.45,147.1667,74.84,53,100,17.27,overcast clouds
409,Puqi,CN,29.7167,113.8833,46.83,70,100,3.13,overcast clouds
410,Namibe,AO,-15.1961,12.1522,73.33,79,100,0.72,overcast clouds
411,Bonavista,CA,48.6499,-53.1147,43.12,95,100,24.83,overcast clouds
412,Oktyabrskiy,RU,54.4815,53.471,23.7,95,100,7.81,overcast clouds
413,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.5,90,99,4.36,overcast clouds
414,Poya,NC,-21.35,165.15,84.58,72,91,7.72,light rain
415,Yabelo,ET,4.8833,38.0833,64.24,26,24,8.05,few clouds
416,Burns Lake,CA,54.2331,-125.7533,24.22,96,100,3.44,overcast clouds
417,Tevaitoa,PF,-16.7833,-151.5,81.93,71,93,13.96,overcast clouds
418,Moron,AR,-34.6534,-58.6198,60.98,54,0,3.47,clear sky
419,Rocha,UY,-34.4833,-54.3333,62.28,89,100,12.91,overcast clouds
420,General Pico,AR,-35.6566,-63.7568,54.07,55,0,7.56,clear sky
421,Canutama,BR,-6.5339,-64.3831,72.34,95,53,2.37,broken clouds
422,San-Pedro,CI,4.7485,-6.6363,75.72,93,20,5.03,light rain
423,Tambura,SS,5.6,27.4667,70.32,24,87,4.41,overcast clouds
424,Tsiroanomandidy,MG,-18.7667,46.0333,72.01,80,92,3.0,overcast clouds
425,Churapcha,RU,62.0025,132.4325,-12.12,88,100,3.58,overcast clouds
426,Progreso,MX,21.2833,-89.6667,74.1,90,58,15.23,broken clouds
427,Itoman,JP,26.1247,127.6694,73.42,78,75,5.75,broken clouds
428,Havelock,US,34.8791,-76.9013,57.96,77,0,3.44,clear sky
429,Anchorage,US,61.2181,-149.9003,33.85,93,20,4.61,mist
430,Banjar,ID,-8.19,114.9675,85.91,74,99,4.83,light rain
431,Cozumel,MX,20.5083,-86.9458,77.11,91,30,4.0,scattered clouds
432,Oktyabrskoye,RU,43.0645,44.7417,32.14,93,65,11.18,snow
433,Talnakh,RU,69.4865,88.3972,-5.96,74,42,9.78,scattered clouds
434,Valparaiso,CL,-33.0393,-71.6273,66.47,81,0,2.3,clear sky
435,Bundaberg,AU,-24.85,152.35,84.49,64,75,19.57,broken clouds
436,Weyburn,CA,49.6668,-103.8511,-1.82,77,16,6.91,few clouds
437,Salalah,OM,17.0151,54.0924,73.49,64,75,4.61,broken clouds
438,Kualakapuas,ID,-3.0091,114.3876,87.96,76,100,1.68,overcast clouds
439,Port Hawkesbury,CA,45.6169,-61.3485,44.58,89,0,13.8,clear sky
440,Tautira,PF,-17.7333,-149.15,84.22,75,59,14.07,broken clouds
441,Khandyga,RU,62.6667,135.6,-21.53,90,93,0.54,overcast clouds
442,Hokitika,NZ,-42.7167,170.9667,58.73,60,100,8.43,overcast clouds
443,Muisne,EC,0.6,-80.0333,75.49,88,99,3.15,overcast clouds
444,Diego De Almagro,CL,-26.3667,-70.05,61.47,57,0,1.05,clear sky
445,Abu Kamal,SY,34.4506,40.9171,48.83,56,0,8.55,clear sky
446,Huarmey,PE,-10.0681,-78.1522,71.74,79,77,7.47,broken clouds
447,Kampot,KH,10.6167,104.1833,86.05,56,22,8.79,few clouds
448,Matara,LK,5.9485,80.5353,79.36,80,95,2.06,overcast clouds
449,Malpe,IN,13.35,74.7167,83.5,43,18,3.65,few clouds
450,Loralai,PK,30.3705,68.598,53.73,23,0,1.21,clear sky
451,Kamaishi,JP,39.2667,141.8833,40.15,53,100,8.32,overcast clouds
452,Sampit,ID,-2.5333,112.95,85.1,65,97,0.81,overcast clouds
453,Micheweni,TZ,-4.9667,39.8333,80.83,72,100,5.75,overcast clouds
454,Hobyo,SO,5.3505,48.5268,78.96,62,57,16.75,broken clouds
455,Lavrentiya,RU,65.5833,-171.0,-15.05,93,8,6.89,clear sky
456,Mayumba,GA,-3.432,10.6554,77.76,90,97,4.97,overcast clouds
457,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.1,95,89,2.71,overcast clouds
458,Vaitape,PF,-16.5167,-151.75,81.41,72,96,11.39,overcast clouds
459,Fare,PF,-16.7,-151.0167,81.16,73,78,13.67,broken clouds
460,Lorengau,PG,-2.0226,147.2712,84.72,67,95,1.88,overcast clouds
461,Luebo,CD,-5.35,21.4167,68.99,97,100,0.58,light rain
462,General Nakar,PH,14.7631,121.635,78.58,86,98,7.9,overcast clouds
463,Urcos,PE,-13.6861,-71.6228,51.69,91,96,4.05,overcast clouds
464,Egvekinot,RU,66.3167,-179.1667,-20.65,88,11,8.3,few clouds
465,Isangel,VU,-19.55,169.2667,86.11,79,75,4.61,broken clouds
466,Benghazi,LY,32.1167,20.0667,55.08,70,4,2.33,clear sky
467,Aksarka,RU,66.5606,67.7975,-3.71,97,100,8.12,overcast clouds
468,Sakakah,SA,29.9697,40.2064,40.57,43,0,3.18,clear sky
469,Ode,NG,7.7899,5.7117,68.36,88,11,2.95,few clouds
470,Ilulissat,GL,69.2167,-51.1,12.22,79,100,4.61,light snow
471,Ouango,CF,4.3133,22.5552,68.85,41,84,3.31,broken clouds
472,Siva,EG,29.2041,25.5195,50.94,67,0,4.45,clear sky
473,Obodivka,UA,48.4051,29.2477,29.19,87,6,5.23,clear sky
474,Virginia Beach,US,36.8529,-75.978,53.62,70,42,11.07,scattered clouds
475,Alugan,PH,12.2188,125.4808,79.63,82,98,15.17,overcast clouds
476,Trincomalee,LK,8.5711,81.2335,76.57,88,100,14.36,moderate rain
477,Tendukheda,IN,23.4,79.55,61.95,20,1,4.0,clear sky
478,Beira,MZ,-19.8436,34.8389,77.09,83,20,6.91,few clouds
479,Batagay-Alyta,RU,67.8006,130.4114,-6.0,86,84,1.86,broken clouds
480,Goderich,CA,43.7501,-81.7165,14.92,78,96,9.22,overcast clouds
481,Kawambwa,ZM,-9.7915,29.0791,62.13,97,98,1.81,light rain
482,Boden,SE,65.8252,21.6886,6.8,99,100,2.71,overcast clouds
483,Sungaipenuh,ID,-2.0833,101.3833,81.3,47,94,5.41,overcast clouds
484,Baft,IR,29.234,56.6057,36.86,97,98,4.07,overcast clouds
485,Port Shepstone,ZA,-30.7414,30.455,76.23,85,5,11.56,clear sky
486,Noyabrsk,RU,63.1994,75.4507,-7.01,95,6,14.41,clear sky
487,Hofn,IS,64.2539,-15.2082,21.83,70,53,18.1,broken clouds
488,Grand Gaube,MU,-20.0064,57.6608,83.37,73,33,8.99,scattered clouds
489,Verkhnevilyuysk,RU,63.4453,120.3167,-7.8,92,97,2.95,overcast clouds
490,Bridgeton,US,39.4273,-75.2341,44.91,88,100,9.64,overcast clouds
491,Zaoyang,CN,32.1272,112.7542,49.82,50,99,6.62,overcast clouds
492,Rodino,RU,52.5,80.25,16.48,93,100,14.67,light snow
493,Grafton,US,42.207,-71.6856,38.82,59,20,13.8,few clouds
494,Panama City,PA,8.9936,-79.5197,78.17,80,75,7.0,broken clouds
495,Herisau,CH,47.3862,9.2792,32.23,68,85,5.26,overcast clouds
496,Umm Kaddadah,SD,13.6017,26.6876,56.91,22,9,13.53,clear sky
497,Fairbanks,US,64.8378,-147.7164,7.83,76,100,0.0,light snow
498,Sistranda,NO,63.7256,8.834,41.9,73,100,16.69,overcast clouds
499,Manzhouli,CN,49.6,117.4333,-4.77,87,98,4.36,overcast clouds
500,Mkushi,ZM,-13.6202,29.3939,62.78,94,57,2.93,broken clouds
501,Saint-Ambroise,CA,48.5501,-71.3324,-8.86,77,38,14.97,scattered clouds
502,Igarka,RU,67.4667,86.5833,-7.83,83,1,10.96,clear sky
503,Morro Bay,US,35.3658,-120.8499,66.15,53,6,1.99,clear sky
504,Anori,BR,-3.7728,-61.6442,73.22,99,100,2.51,heavy intensity rain
505,Palaikastron,GR,35.2,26.25,51.75,74,18,7.61,few clouds
506,Necochea,AR,-38.5473,-58.7368,49.03,72,0,5.44,clear sky
507,Coquimbo,CL,-29.9533,-71.3436,62.33,88,0,2.3,clear sky
508,Sur,OM,22.5667,59.5289,73.56,47,0,3.71,clear sky
509,Ondarroa,ES,43.3167,-2.4167,48.24,85,26,8.25,scattered clouds
510,Aksu,CN,41.1231,80.2644,35.49,33,89,2.39,overcast clouds
511,Muros,ES,42.7762,-9.0603,52.84,89,94,21.34,overcast clouds
512,Guinabsan,PH,8.8975,125.4161,85.77,64,100,2.17,overcast clouds
513,Olafsvik,IS,64.8945,-23.7142,25.56,71,48,15.28,scattered clouds
514,Bubaque,GW,11.2833,-15.8333,77.85,54,0,15.03,clear sky
515,Nacala,MZ,-14.5428,40.6728,78.01,84,91,4.79,overcast clouds
516,Beysehir,TR,37.6773,31.7246,25.36,73,98,4.07,overcast clouds
517,Tbilisskaya,RU,45.3633,40.19,31.68,88,48,4.25,scattered clouds
518,Whitianga,NZ,-36.8333,175.7,69.03,65,36,17.11,scattered clouds
519,Bogorodskoye,RU,56.55,37.8833,32.27,86,100,16.2,overcast clouds
520,Abomsa,ET,9.9833,39.9833,68.25,63,73,2.28,broken clouds
521,Zeya,RU,53.75,127.2667,9.16,61,97,5.12,overcast clouds
522,Kenai,US,60.5544,-151.2583,28.49,93,0,3.44,clear sky
523,Goma,CD,-1.6792,29.2228,63.23,77,100,2.86,overcast clouds
524,Rosaryville,US,38.7568,-76.8097,46.69,49,40,10.36,scattered clouds
525,Zhangye,CN,38.9342,100.4517,30.16,52,100,5.23,overcast clouds
526,Chapais,CA,49.7834,-74.8492,-31.22,100,55,3.06,broken clouds
527,Datong,CN,40.0936,113.2914,24.94,89,100,8.9,snow
528,Nantucket,US,41.2835,-70.0995,43.0,79,97,13.69,overcast clouds
529,Nanae,JP,41.8833,140.6833,30.43,74,75,14.97,broken clouds
530,Bajil,YE,15.0584,43.2851,75.24,82,100,4.14,overcast clouds
531,Tabuk,PH,17.4189,121.4443,77.38,79,85,8.43,overcast clouds
532,Nicoya,CR,10.1483,-85.452,78.35,79,19,6.4,few clouds
533,Jiexiu,CN,37.0244,111.9125,41.5,55,82,11.9,broken clouds
534,Kosice,SK,48.6667,21.3333,25.43,74,0,3.44,clear sky
535,Oranjemund,NA,-28.55,16.4333,64.74,89,1,4.92,clear sky
536,Kindu,CD,-2.95,25.95,68.32,97,91,1.12,light rain
537,Buala,SB,-8.145,159.5921,82.6,76,85,2.66,light rain
